row_number,prompt,ground_truth_path,final_template_path,success,failure_reason,error_message,failed_at_stage,total_iterations,highest_feedback_level,coverage_percentage,accuracy_percentage
121,"We need a CloudFormation template that creates a scheduled automation workflow using EventBridge Scheduler and AWS Systems Manager (SSM), which executes cross-platform scripts on tagged EC2 instances at regular intervals. The template should provision Linux and Windows EC2 instances (with SSM agent roles), an SSM document defining OS-specific commands (e.g., echoing ""Hello World!""), and an SSM State Manager Association to target instances tagged with `HelloWorld: true`. It must configure an EventBridge Schedule to trigger the SSM Association every 15 minutes, using an IAM role with permissions to invoke SSM actions. Security requirements include IAM roles for EC2 instances (with SSM/S3 access) and EventBridge, along with an S3 bucket to store execution logs. Outputs provide instance IDs, log bucket name, and schedule ARN for monitoring. ",groud_truth\template\eventbridge-schedule-to-ssm.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_121_update_11_template_20250515_151221.yaml,TRUE,,,,11,moderate,88.88888889,47.05882353
122,"We need a CloudFormation template that creates an EventBridge integration with Shopify¡¯s product creation API, which automates product updates in Shopify based on application events. The template should provision an EventBridge event bus to capture events from a specified source (`MyShopifyApp`), configure an API destination targeting Shopify¡¯s product creation endpoint, and authenticate requests using a Shopify admin API key (provided as a parameter). The name for the myshopify shop is testanu.",groud_truth\template\ShopifyAPIDestination.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_122_update_9_template_20250427_133125.yaml,TRUE,,,,9,moderate,83.33333333,100
123,"We need a CloudFormation template that creates an EventBridge integration with Stripe's product API, which automates product creation in Stripe based on application events. The template should provision an EventBridge event bus to capture events from a specified source (`PartnerApp` with `PartnerAppDetailType`), configure an API destination targeting Stripe's endpoint (https://api.stripe.com/v1/products), and authenticate requests using an API key (provided via parameters) in the `Authorization` header. ",groud_truth\template\stripe.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_123_update_9_template_20250427_130730.yaml,TRUE,,,,9,moderate,71.42857143,100
124,"We need a CloudFormation template that creates a secure REST API Gateway integrated with Amazon DynamoDB for managing music data, which enables CRUD operations (Create/Read) through HTTP endpoints. The template should provision a DynamoDB table (`Music`) with a global secondary index (`Artist-Index`) for querying by artist, and an API Gateway with two methods: a **POST** endpoint to add music entries (artist, album) and a **GET** endpoint to retrieve entries by artist. Security requirements include API key authentication, IAM roles for API Gateway to access DynamoDB, and a usage plan with rate limiting/throttling to control traffic.",groud_truth\template\api_with_dynamoDB.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_124_update_1_template_20250427_130923.yaml,TRUE,,,,1,,90.90909091,83.33333333
125,"We need a CloudFormation template that creates a secure REST API Gateway integrated with Amazon Simple Email Service (SES), which enables sending templated emails via HTTP endpoints while enforcing validation and rate limits. The template should provision an API Gateway with a POST method that transforms JSON payloads (containing `to`, `from`, `subject`, `text/html` content, etc.) into SES-compatible form data. It must configure an IAM role granting API Gateway permissions to invoke SES¡¯s `SendEmail` action and include request validation to ensure payloads adhere to a defined JSON schema. Security requirements include API key authentication, a usage plan with throttling (500 requests/second) and monthly quotas (10,000 requests), and encrypted API key handling. ",groud_truth\template\apigateway_ses.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_125_update_8_template_20250427_131940.yaml,TRUE,,,,8,moderate,77.77777778,53.84615385
126,"We need a CloudFormation template that creates a REST API Gateway integrated with Amazon Kinesis Data Streams, which enables HTTP-based interaction for ingesting and retrieving streaming data without direct AWS SDK dependencies. The template should provision a Kinesis stream and an API Gateway with endpoints to PUT records (single or batch), GET records via shard iterators, and manage stream metadata. Security configurations include an IAM role granting API Gateway permissions to perform Kinesis actions (`PutRecord`, `GetRecords`, etc.). The API transforms incoming HTTP requests into Kinesis-compatible formats (e.g., base64 encoding data, handling partition keys) and routes them to the specified stream.",groud_truth\template\apigateway_kinesis.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_126_update_1_template_20250427_132123.yaml,TRUE,,,,1,,100,68.42105263
127,"We need a CloudFormation template that creates an Amazon EFS file system with basic configurations for a testing environment, which establishes a shared storage solution in us-east-1a. ",groud_truth\template\efs_easy.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_127_update_5_template_20250515_151839.yaml,TRUE,,,,5,moderate,100,10
128,"We need a CloudFormation template that creates an automated solution for managing AWS Security Hub controls, which selectively disables specific compliance checks (CIS Benchmarks and AWS Foundational Security Best Practices) to tailor security monitoring to organizational requirements. The template deploys a Lambda function that programmatically updates Security Hub controls via the AWS SDK, enabling or disabling them based on user-provided parameters (e.g., `DisableCIS140Controls`). Security configurations include IAM roles with optional permissions boundaries and CloudWatch Logs retention policies. ",groud_truth\template\securityhub-controls.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_128_update_3_template_20250427_133742.yaml,TRUE,,,,3,simple,42.85714286,60
129,"We need a CloudFormation template that creates a secure and compliant AWS Config setup with customizable retention policies and delivery configurations, which automates resource configuration tracking and audit logging across an AWS account. The template provisions an S3 bucket (or integrates with an existing one) to store configuration snapshots, an SNS topic for notifications, and configures AWS Config to record all resource changes with global coverage. Security measures include enforcing SSL for S3 bucket access, blocking public access, and optional IAM permission boundaries. A Lambda function dynamically manages retention periods (via custom resource) to align with compliance requirements (default: 2557 days) and adjusts delivery frequency (e.g., hourly/daily snapshots). ",groud_truth\template\config.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_129_update_13_template_20250427_144100.yaml,TRUE,,,,13,advanced,66.66666667,72.72727273
130,"We need a CloudFormation template that creates and manages an AWS account-wide IAM password policy with customizable security requirements, which enforces strong authentication practices for IAM users. The template configures parameters such as minimum password length (default: 14), mandatory character types (uppercase, lowercase, numbers, symbols), password expiration (e.g., 90 days), reuse prevention (e.g., 24 previous passwords), and self-service password changes. Security configurations include a Lambda function to dynamically apply/remove the policy via AWS SDK and optional IAM permission boundaries. ",groud_truth\template\account-password-policy.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_130_update_2_template_20250427_144403.yaml,TRUE,,,,2,simple,60,50
131,"We need a CloudFormation template that creates a centralized alerting system using Amazon SNS, which aggregates notifications from multiple AWS services (e.g., CloudWatch Alarms, RDS, S3, Budgets) and routes them to configurable endpoints like email, HTTP/HTTPS URLs, or a fallback email for delivery failures. The template provisions an SNS topic with a policy allowing authorized AWS services to publish alerts, along with subscriptions for user-defined endpoints (email, webhooks) and retry policies for HTTP(S) targets. A CloudWatch Alarm monitors failed notifications and triggers a fallback SNS topic to ensure redundancy. Note the email and httpsendpoints may not be provided, so consider add conditions.",groud_truth\template\alert.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_131_update_5_template_20250427_145057.yaml,TRUE,,,,5,moderate,100,66.66666667
132,"We need a CloudFormation template that creates an AWS Batch environment for executing containerized batch jobs, which automates infrastructure setup for scalable data processing tasks (e.g., S3 file operations). The template provisions a VPC with a subnet, an S3 bucket for input/output data, and configures AWS Batch components: a compute environment (EC2-based, with `m5.large` instances), a job queue, and a job definition using a Docker image (default: `amazonlinux`). The job definition includes a sample script that installs the AWS CLI, copies an S3 object, and re-uploads it¡ªdemonstrating basic workflow automation. ",groud_truth\template\batch-demo.template.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_132_update_2_template_20250427_145252.yaml,TRUE,,,,2,simple,100,68.75
133,"We need a CloudFormation template that creates a self-contained web server environment in AWS, which provisions a VPC, subnet, security group, and an EC2 instance preconfigured with Apache, PHP, and sample web content. The template deploys a `t2.micro` instance using the latest Amazon Linux AMI, configures HTTP access via a security group, and automates software installation/content deployment via a user data script. The instance retrieves a ZIP file from S3, unzips it into the web root, and hosts the content. ",groud_truth\template\arch7-lab1.template.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_133_update_4_template_20250427_145823.yaml,TRUE,,,,4,moderate,100,33.33333333
134,"We need a CloudFormation template that creates a basic AWS Lambda function. The template provisions a Lambda function with inline Node.js code that logs event details and returns a value from the input, along with an IAM role granting permissions to write logs to CloudWatch. ",groud_truth\template\lambda-demo.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_134_update_1_template_20250427_150159.yaml,TRUE,,,,1,,66.66666667,100
135,"We need a CloudFormation template that creates a CloudFront distribution which fronts a regional API Gateway REST API with a mock backend. The solution should define an API Gateway with a `/hello` GET endpoint returning a static ""hello world"" JSON response.  Configure CloudFront to route requests to the API Gateway¡¯s production stage, disabling caching to ensure real-time responses. Ensure the CloudFront distribution uses HTTPS for origin communication and enforces HTTPS redirection for end users.  ",groud_truth\template\cloudfront-demo-api.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_135_update_1_template_20250427_150255.yaml,TRUE,,,,1,,100,83.33333333
136,"We need a CloudFormation template that creates an IAM role with configurable permission boundaries which enforces governance controls for developer-created IAM resources. The solution should create a role with broad IAM privileges but conditionally apply permission boundaries to limit unintended escalation of permissions. Allow developers to create/modify roles and policies only if they adhere to naming prefixes (e.g., `MyTeam*`), mandatory `Owner` tags, and include a permission boundary policy. Provide a toggle parameter to enable/disable strict boundary enforcement, switching between permissive and restricted IAM policies. Define a default permission boundary policy that restricts actions to S3 and read-only IAM operations, overriding any permissions of roles created by developers. Ensure all developer-managed IAM resources are tagged with a team-specific `Owner` tag for accountability and resource tracking. ",groud_truth\template\permission-boundary-demo.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_136_update_1_template_20250427_151028.yaml,TRUE,,,,1,,80,100
137,"We need a CloudFormation template that creates an AppSync GraphQL API with a Lambda backend which provides a serverless pet inventory query service. The solution should deploy a Lambda function returning mock pet data (ID, name, type) as a static dataset. Define an AppSync GraphQL API (`PetShopAPI`) with API_KEY authentication for anonymous access and a schema supporting a `getPets` query to fetch pet details. Configure IAM roles for Lambda execution and AppSync-to-Lambda invocation, ensuring least privilege. Link the AppSync resolver to the Lambda data source using request/response mapping templates to transform the Lambda output into the GraphQL schema format.  ",groud_truth\template\appsync-demo.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_137_update_14_template_20250519_045612.yaml,TRUE,,,,14,advanced,100,100
138,"We need a CloudFormation template that creates a web application environment with integrated S3, DynamoDB, and EC2 resources. The solution should deploy an EC2 instance in a VPC with public subnet access, configured with Apache/PHP and preloaded lab files to serve a web application. Create an S3 bucket to host static assets (images, jQuery libraries) and a DynamoDB table (`AWS-Services`) with composite keys for structured data storage.  Attach an IAM role to the EC2 instance granting full S3 and DynamoDB access, enabling automated asset uploads and database population via UserData scripts. Automate application setup during instance bootstrapping, including PHP/AWS SDK installation, dynamic region/bucket configuration, and DynamoDB data ingestion from JSON files. ",groud_truth\template\arch-lab1-demo.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_138_update_9_template_20250427_152654.yaml,TRUE,,,,9,moderate,100,86.66666667
139,"We need a CloudFormation template that creates a custom resource using AWS Lambda which demonstrates dynamic parameter processing and controlled success/failure scenarios during stack operations. The solution should deploy a Lambda function to perform arithmetic operations (addition, subtraction, multiplication, division) based on user-provided parameters (`FirstNumber`, `SecondNumber`, `Operator`). Implement a conditional failure mechanism via a parameter to simulate custom resource errors for testing purposes. Define a `Custom::helper` resource that invokes the Lambda during stack creation/updates and propagates calculation results to CloudFormation outputs. ",groud_truth\template\custom-resource-example.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_139_update_4_template_20250427_153245.yaml,TRUE,,,,4,moderate,50,66.66666667
140,"We need a CloudFormation template that creates a serverless calculator workflow using AWS Step Functions and Lambda which processes arithmetic operations based on dynamic input. The solution should define a Step Functions state machine (`Calculator-StateMachine`) with a choice state to route requests to the appropriate arithmetic operation (add, subtract, multiply, divide) or fail for unsupported operators. It should deploy a Lambda function (`Calculator`) to execute calculations using input parameters (`operator` and `operands`), returning results to the workflow. Configure a CloudWatch Logs group for the Lambda function to retain logs for 3 days, simplifying debugging and cleanup.  ",groud_truth\template\stepfunction-calculator.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_140_update_1_template_20250427_153344.yaml,TRUE,,,,1,,71.42857143,100
141,"We need a CloudFormation template that creates an automated image recognition pipeline using Step Functions, S3, and Amazon Rekognition which triggers SMS alerts when human faces are detected in uploaded images. The solution should deploy an S3 bucket with EventBridge notifications enabled to detect image uploads and initiate a Step Functions workflow. Define a Step Functions state machine that validates image file extensions, invokes Amazon Rekognition to detect ""Human"" or ""Person"" labels, and sends SMS alerts via SNS if detected, using a phone number (+14071113333`).  Configure IAM roles for EventBridge (to trigger Step Functions) and the state machine (to access S3, Rekognition, and SNS), ensuring least-privilege permissions. Include a custom Lambda resource to empty the S3 bucket during stack deletion, avoiding retention conflicts.  ",groud_truth\template\stepfunction-recognition.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_141_update_13_template_20250427_160109.yaml,TRUE,,,,13,moderate,66.66666667,66.66666667
142,"We need a CloudFormation template that creates EC2 instances managed by AWS Systems Manager (SSM). The solution should deploy Auto Scaling Groups with launch templates for both Linux (Amazon Linux 2) and Windows instances, using SSM Parameter Store to fetch the latest AMIs dynamically. Configure a VPC with public subnets, internet gateway, and security groups to allow HTTP access and ensure instances are network-accessible for SSM operations. Attach IAM roles (`SSMRole`) with `AmazonEC2RoleforSSM` policy to instances, granting permissions for SSM agent communication and management tasks (e.g., Run Command, Patch Manager). Automate SSM agent installation on Linux instances via user data scripts, while leveraging pre-configured SSM integration for Windows AMIs. ",groud_truth\template\systems-manager-demo.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_142_update_4_template_20250427_160830.yaml,TRUE,,,,4,moderate,100,100
143,"We need a CloudFormation template that creates a secure static website hosted on S3 with CloudFront CDN integration which automates content deployment and cleanup. The solution should deploy an S3 bucket configured with public read access for CloudFront via an Origin Access Identity (OAI), ensuring secure content delivery without exposing the bucket directly to the internet. Create a CloudFront distribution with HTTPS enforcement, caching disabled, and integration with the S3 bucket to serve static content globally.  Use a custom Lambda resource to automatically populate the S3 bucket with a default `index.html` file during stack creation and empty the bucket during stack deletion, avoiding retention conflicts.  ",groud_truth\template\arch7-lab6.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_143_update_5_template_20250531_092442.yaml,TRUE,,,,5,moderate,85.71428571,85.71428571
144,"We need a CloudFormation template that creates a multi-tier AWS network environment with secure public/private subnets and SSM-managed EC2 instances. The solution should deploy a VPC with two public and private subnets, NAT Gateway, and route tables to enable internet access for private instances while isolating backend resources. Launch EC2 instances in both subnets: a public instance (`PublicInstance`) hosting a web server (Apache/PHP) and a private instance (`PrivateInstance`), both managed via AWS Systems Manager using IAM roles with `AmazonSSMManagedInstanceCore` policy. Configure security groups to restrict traffic: public instances allow HTTP access globally, while private instances only permit HTTPS from the public security group.  ",groud_truth\template\arch7-lab2.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_144_update_1_template_20250531_093115.yaml,TRUE,,,,1,,100,100
145,"We need a CloudFormation template that creates a secure static website hosted on S3 with CloudFront CDN integration and automated content management which enforces HTTPS and optimizes caching. The solution should deploy an S3 bucket configured with Origin Access Control to securely grant CloudFront read access to objects, replacing legacy OAI methods. Create a CloudFront distribution with a custom cache policy (60-second default TTL, HTTPS enforcement) and integration with the S3 bucket for global content delivery. Automate bucket initialization via a Lambda custom resource that deploys a default `index.html` file during stack creation and empties the bucket during deletion to avoid retention conflicts.  ",groud_truth\template\cloudfront-demo.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_145_update_1_template_20250531_093447.yaml,TRUE,,,,1,,87.5,87.5
146,"We need a CloudFormation template that creates an automated image analysis pipeline using S3, Lambda, Step Functions, and Rekognition which triggers SMS alerts when human faces are detected in uploaded images. The solution should deploy an S3 bucket configured to trigger a Lambda function on object upload, initiating a Step Functions workflow for image processing. Define a Step Functions state machine to orchestrate Rekognition-based human detection via lambda function and SMS notifications via  lambda function, conditioned on analysis results. Configure IAM roles and policies to resolve circular dependencies between S3 event notifications and Lambda permissions, ensuring secure cross-service communication (S3¡úLambda¡úStep Functions¡úRekognition/SNS). Integrate Amazon SNS to send alerts to a phone number when human labels are detected, using least-privilege access for Lambda execution roles.  ",groud_truth\template\adv-dev-lab3.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_146_update_10_template_20250531_095030.yaml,FALSE,max_stage_error_attempts_exceeded,"[{'resource': 'S3BucketName', 'message': ""{'Fn::Sub': 'image-analysis-${AWS::AccountId}-${AWS::Region}'} is not of type 'string'"", 'line_number': 15, 'rule_description': 'Making sure the parameters are properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/parameters-section-structure.html'}, {'resource': 'S3BucketName', 'message': 'Default should be allowed by AllowedPattern', 'line_number': 15, 'rule_description': 'Making sure the parameters have a default value inside AllowedValues, MinValue, MaxValue, AllowedPattern', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/parameters-section-structure.html'}, {'resource': 'S3BucketName', 'message': ""{'Ref': 'S3BucketName'} does not match '^[a-z0-9][a-z0-9.-]*[a-z0-9]$' when 'Ref' is resolved"", 'line_number': 15, 'rule_description': 'Resolve the Ref and then validate the values against the schema', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-ref.html'}]",syntax_validation,10,moderate,,
147,,,,FALSE,,,,10,moderate,,
148,,,,FALSE,max_stage_error_attempts_exceeded,"[{'resource': 'S3BucketName', 'message': ""{'Fn::Sub': 'image-analysis-${AWS::AccountId}-${AWS::Region}'} is not of type 'string'"", 'line_number': 15, 'rule_description': 'Making sure the parameters are properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/parameters-section-structure.html'}, {'resource': 'S3BucketName', 'message': 'Default should be allowed by AllowedPattern', 'line_number': 15, 'rule_description': 'Making sure the parameters have a default value inside AllowedValues, MinValue, MaxValue, AllowedPattern', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/parameters-section-structure.html'}, {'resource': 'S3BucketName', 'message': ""{'Ref': 'S3BucketName'} does not match '^[a-z0-9][a-z0-9.-]*[a-z0-9]$' when 'Ref' is resolved"", 'line_number': 15, 'rule_description': 'Resolve the Ref and then validate the values against the schema', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-ref.html'}]",syntax_validation,10,moderate,,
149,"We need a CloudFormation template that creates an Amazon EFS file system with automated monitoring and cross-AZ EC2 instance integration, designed for shared storage and centralized data access across multiple Availability Zones. The template should deploy an encrypted EFS file system with mount targets in two public subnets. It must provision two EC2 instances (in separate AZs) with IAM roles granting EFS access and Systems Manager (SSM) permissions for secure management. The instances should automatically mount the EFS file system to `/home` during bootstrapping, ensuring data persistence and synchronization. CloudWatch alarms monitor EFS performance metrics to preemptively detect capacity or performance issues. ",groud_truth\template\efs.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_149_update_4_template_20250531_144731.yaml,TRUE,,,,4,moderate,80.76923077,91.30434783
150,We need a CloudFormation template that creates a minimal Redis caching solution with secure EC2 instance access via AWS Systems Manager (SSM) which integrates ElastiCache and EC2 for a managed in-memory data store. The solution should deploy a Redis ElastiCache cluster in a VPC using two subnets. Launch an EC2 instance in a public subnet with SSM-enabled IAM roles. ,groud_truth\template\redis-minimal.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_150_update_1_template_20250531_145247.yaml,TRUE,,,,1,,100,50
151,"We need a CloudFormation template that creates an AWS Bedrock Agent integrated with a Lambda function which provides automated stock price lookup capabilities using a foundational AI model. The solution should deploy a Lambda function returning a hard-coded stock price (e.g., 100) as a placeholder for future business logic integration. Define a Bedrock Agent configured with a specified foundational model (e.g., Claude 3 Sonnet) and instructions to handle stock-related queries via a custom `getStockPrice` action.  Establish IAM roles for Lambda execution (with logging permissions) and Bedrock Agent operations (including `bedrock:InvokeModel` access), ensuring secure service-to-service communication. Link the Bedrock Agent to the Lambda function through an action group with parameterized schema support for stock symbol inputs.  ",groud_truth\template\bedrock-agent.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_151_update_4_template_20250531_150524.yaml,TRUE,,,,4,moderate,80,100
152,"We need a CloudFormation template that creates a secure, scalable Amazon Aurora MySQL cluster with RDS Proxy integration, which optimizes database connection management and enhances availability for serverless or high-concurrency workloads. The template should provision a VPC with private subnets across multiple Availability Zones, an Aurora MySQL cluster (with primary and reader instances), and an RDS Proxy to pool and manage connections. Security configurations include encrypted storage, IAM database authentication, Secrets Manager for credential management, and security groups restricting access to authorized resources (e.g., Lambda functions via a dedicated security group). The RDS Proxy is configured with TLS enforcement, IAM roles for secure secret retrieval, and connection pooling settings to prevent overload. Additional features include CloudWatch logging, enhanced monitoring, and performance insights for observability.",groud_truth\template\template-rds-proxy.yaml,llm_generated_data/template/iterative/claude/claude-3-7-sonnet-20250219/row_152_update_7_template_20250531_151328.yaml,TRUE,,,,7,moderate,100,44.73684211
