check_id,check_name,severity,short_code,description,service,framework,source_file_url,source_code
AVD-AWS-0072,Ensure MQ Broker is not publicly exposed,HIGH,,"Public access of the MQ broker should be disabled and only allow routes to applications that require access.
",mq,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/mq/no_public_access.rego,"# METADATA
# title: Ensure MQ Broker is not publicly exposed
# description: |
#   Public access of the MQ broker should be disabled and only allow routes to applications that require access.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/using-amazon-mq-securely.html#prefer-brokers-without-public-accessibility
# custom:
#   id: AWS-0072
#   long_id: aws-mq-no-public-access
#   aliases:
#     - AVD-AWS-0072
#     - no-public-access
#     - aws-mq-no-public-access
#   provider: aws
#   service: mq
#   severity: HIGH
#   recommended_action: Disable public access when not required
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: mq
#             provider: aws
#   examples: checks/cloud/aws/mq/no_public_access.yaml
package builtin.aws.mq.aws0072

import rego.v1

deny contains res if {
	some broker in input.aws.mq.brokers
	broker.publicaccess.value == true

	res := result.new(""Broker has public access enabled."", broker.publicaccess)
}
"
AVD-AWS-0179,A MSK cluster allows unencrypted data at rest.,HIGH,,"Encryption should be forced for Kafka clusters, including at rest. This ensures sensitive data is kept private.
",msk,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/msk/enable_at_rest_encryption.rego,"# METADATA
# title: A MSK cluster allows unencrypted data at rest.
# description: |
#   Encryption should be forced for Kafka clusters, including at rest. This ensures sensitive data is kept private.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/msk/latest/developerguide/msk-encryption.html
# custom:
#   id: AWS-0179
#   long_id: aws-msk-enable-at-rest-encryption
#   aliases:
#     - AVD-AWS-0179
#     - enable-at-rest-encryption
#     - aws-msk-enable-at-rest-encryption
#   provider: aws
#   service: msk
#   severity: HIGH
#   recommended_action: Enable at rest encryption
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: msk
#             provider: aws
#   examples: checks/cloud/aws/msk/enable_at_rest_encryption.yaml
package builtin.aws.msk.aws0179

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some cluster in input.aws.msk.clusters
	not cluster.encryptionatrest.enabled.value
	res := result.new(
		""The cluster is not encrypted at rest."",
		metadata.obj_by_path(cluster, [""encryptionatrest"", ""enabled""]),
	)
}
"
AVD-AWS-0073,A MSK cluster allows unencrypted data in transit.,HIGH,,"Encryption should be forced for Kafka clusters, including for communication between nodes. This ensure sensitive data is kept private.
",msk,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/msk/enable_in_transit_encryption.rego,"# METADATA
# title: A MSK cluster allows unencrypted data in transit.
# description: |
#   Encryption should be forced for Kafka clusters, including for communication between nodes. This ensure sensitive data is kept private.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/msk/latest/developerguide/msk-encryption.html
# custom:
#   id: AWS-0073
#   long_id: aws-msk-enable-in-transit-encryption
#   aliases:
#     - AVD-AWS-0073
#     - enable-in-transit-encryption
#     - aws-msk-enable-in-transit-encryption
#   provider: aws
#   service: msk
#   severity: HIGH
#   recommended_action: Enable in transit encryption
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: msk
#             provider: aws
#   examples: checks/cloud/aws/msk/enable_in_transit_encryption.yaml
package builtin.aws.msk.aws0073

import rego.v1

deny contains res if {
	some cluster in input.aws.msk.clusters
	cluster.encryptionintransit.clientbroker.value in {""PLAINTEXT"", ""TLS_PLAINTEXT""}
	res := result.new(
		""Cluster allows plaintext communication."",
		cluster.encryptionintransit.clientbroker,
	)
}
"
AVD-AWS-0074,Ensure MSK Cluster logging is enabled,MEDIUM,,"Managed streaming for Kafka can log to Cloud Watch, Kinesis Firehose and S3, at least one of these locations should be logged to
",msk,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/msk/enable_logging.rego,"# METADATA
# title: Ensure MSK Cluster logging is enabled
# description: |
#   Managed streaming for Kafka can log to Cloud Watch, Kinesis Firehose and S3, at least one of these locations should be logged to
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/msk/latest/developerguide/msk-logging.html
# custom:
#   id: AWS-0074
#   long_id: aws-msk-enable-logging
#   aliases:
#     - AVD-AWS-0074
#     - enable-logging
#     - aws-msk-enable-logging
#   provider: aws
#   service: msk
#   severity: MEDIUM
#   recommended_action: Enable logging
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: msk
#             provider: aws
#   examples: checks/cloud/aws/msk/enable_logging.yaml
package builtin.aws.msk.aws0074

import rego.v1

deny contains res if {
	some cluster in input.aws.msk.clusters
	not is_logging_enabled(cluster.logging.broker)
	res := result.new(
		""Cluster does not ship logs to any service."",
		cluster.logging.broker,
	)
}

is_logging_enabled(broker) if broker.s3.enabled.value

is_logging_enabled(broker) if broker.firehose.enabled.value

is_logging_enabled(broker) if broker.cloudwatch.enabled.value
"
AVD-AWS-0075,Neptune logs export should be enabled,MEDIUM,,"Neptune does not have auditing by default. To ensure that you are able to accurately audit the usage of your Neptune instance you should enable export logs.
",neptune,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/neptune/enable_log_export.rego,"# METADATA
# title: Neptune logs export should be enabled
# description: |
#   Neptune does not have auditing by default. To ensure that you are able to accurately audit the usage of your Neptune instance you should enable export logs.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/neptune/latest/userguide/auditing.html
# custom:
#   id: AWS-0075
#   long_id: aws-neptune-enable-log-export
#   aliases:
#     - AVD-AWS-0075
#     - enable-log-export
#     - aws-neptune-enable-log-export
#   provider: aws
#   service: neptune
#   severity: MEDIUM
#   recommended_action: Enable export logs
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: neptune
#             provider: aws
#   examples: checks/cloud/aws/neptune/enable_log_export.yaml
package builtin.aws.neptune.aws0075

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some cluster in input.aws.neptune.clusters
	not cluster.logging.audit.value
	res := result.new(
		""Cluster does not have audit logging enabled."",
		metadata.obj_by_path(cluster, [""logging"", ""audit""]),
	)
}
"
AVD-AWS-0076,Neptune storage must be encrypted at rest,HIGH,,"Encryption of Neptune storage ensures that if their is compromise of the disks, the data is still protected.
",neptune,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/neptune/enable_storage_encryption.rego,"# METADATA
# title: Neptune storage must be encrypted at rest
# description: |
#   Encryption of Neptune storage ensures that if their is compromise of the disks, the data is still protected.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/neptune/latest/userguide/encrypt.html
# custom:
#   id: AWS-0076
#   long_id: aws-neptune-enable-storage-encryption
#   aliases:
#     - AVD-AWS-0076
#     - enable-storage-encryption
#     - aws-neptune-enable-storage-encryption
#   provider: aws
#   service: neptune
#   severity: HIGH
#   recommended_action: Enable encryption of Neptune storage
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: neptune
#             provider: aws
#   examples: checks/cloud/aws/neptune/enable_storage_encryption.yaml
package builtin.aws.neptune.aws0076

import rego.v1

deny contains res if {
	some cluster in input.aws.neptune.clusters
	not cluster.storageencrypted.value
	res := result.new(
		""Cluster does not have storage encryption enabled."",
		object.get(cluster, ""storageencrypted"", cluster),
	)
}
"
AVD-AWS-0128,Neptune encryption should use Customer Managed Keys,HIGH,,"Encryption using AWS keys provides protection for your Neptune underlying storage. To increase control of the encryption and manage factors like rotation use customer managed keys.
",neptune,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/neptune/encryption_customer_key.rego,"# METADATA
# title: Neptune encryption should use Customer Managed Keys
# description: |
#   Encryption using AWS keys provides protection for your Neptune underlying storage. To increase control of the encryption and manage factors like rotation use customer managed keys.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/neptune/latest/userguide/encrypt.html
# custom:
#   id: AWS-0128
#   long_id: aws-neptune-encryption-customer-key
#   aliases:
#     - AVD-AWS-0128
#     - encryption-customer-key
#     - aws-neptune-encryption-customer-key
#   provider: aws
#   service: neptune
#   severity: HIGH
#   recommended_action: Enable encryption using customer managed keys
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: neptune
#             provider: aws
#   examples: checks/cloud/aws/neptune/encryption_customer_key.yaml
package builtin.aws.neptune.aws0128

import rego.v1

import data.lib.cloud.value

deny contains res if {
	some cluster in input.aws.neptune.clusters
	without_cmk(cluster)
	res := result.new(
		""Cluster does not encrypt data with a customer managed key."",
		object.get(cluster, ""kmskeyid"", cluster),
	)
}

without_cmk(cluster) if value.is_empty(cluster.kmskeyid)

without_cmk(cluster) if not cluster.kmskeyid
"
AVD-AWS-0343,RDS Cluster Deletion Protection Disabled,MEDIUM,,Ensure deletion protection is enabled for RDS clusters.,rds,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/rds/enable_cluster_deletion_protection.rego,"# METADATA
# title: ""RDS Cluster Deletion Protection Disabled""
# description: ""Ensure deletion protection is enabled for RDS clusters.""
# scope: package
# schemas:
# - input: schema[""cloud""]
# related_resources:
# - https://docs.aws.amazon.com/config/latest/developerguide/rds-cluster-deletion-protection-enabled.html
# custom:
#   id: AWS-0343
#   long_id: aws-rds-enable-cluster-deletion-protection
#   aliases:
#     - AVD-AWS-0343
#     - enable-cluster-deletion-protection
#     - aws-rds-enable-cluster-deletion-protection
#   provider: aws
#   service: rds
#   severity: MEDIUM
#   recommended_action: ""Modify the RDS clusters to enable deletion protection.""
#   input:
#     selector:
#     - type: cloud
#       subtypes:
#         - service: rds
#           provider: aws
package builtin.aws.rds.aws0343

import rego.v1

deny contains res if {
	cluster := input.aws.rds.clusters[_]
	isManaged(cluster.deletionprotection)
	not cluster.deletionprotection.value
	res := result.new(""Cluster does not have Deletion Protection enabled"", cluster.deletionprotection)
}
"
AVD-AWS-0177,RDS Deletion Protection Disabled,MEDIUM,,Ensure deletion protection is enabled for RDS database instances.,rds,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/rds/enable_deletion_protection.rego,"# METADATA
# title: ""RDS Deletion Protection Disabled""
# description: ""Ensure deletion protection is enabled for RDS database instances.""
# scope: package
# schemas:
# - input: schema[""cloud""]
# related_resources:
# - https://aws.amazon.com/about-aws/whats-new/2018/09/amazon-rds-now-provides-database-deletion-protection/
# custom:
#   id: AWS-0177
#   long_id: aws-rds-enable-deletion-protection
#   aliases:
#     - AVD-AWS-0177
#     - enable-deletion-protection
#     - aws-rds-enable-deletion-protection
#   provider: aws
#   service: rds
#   severity: MEDIUM
#   recommended_action: ""Modify the RDS instances to enable deletion protection.""
#   input:
#     selector:
#     - type: cloud
#       subtypes:
#         - service: rds
#           provider: aws
package builtin.aws.rds.aws0177

import rego.v1

deny contains res if {
	instance := input.aws.rds.instances[_]
	not instance.deletionprotection.value
	res := result.new(""Instance does not have Deletion Protection enabled"", instance.deletionprotection)
}
"
AVD-AWS-0133,Enable Performance Insights to detect potential problems,LOW,,"Enabling Performance insights allows for greater depth in monitoring data.
For example, information about active sessions could help diagose a compromise or assist in the investigation
",rds,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/rds/enable_performance_insights.rego,"# METADATA
# title: Enable Performance Insights to detect potential problems
# description: |
#   Enabling Performance insights allows for greater depth in monitoring data.
#   For example, information about active sessions could help diagose a compromise or assist in the investigation
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://aws.amazon.com/rds/performance-insights/
# custom:
#   id: AWS-0133
#   long_id: aws-rds-enable-performance-insights
#   aliases:
#     - AVD-AWS-0133
#     - enable-performance-insights
#     - aws-rds-enable-performance-insights
#   provider: aws
#   service: rds
#   severity: LOW
#   recommended_action: Enable performance insights
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: rds
#             provider: aws
#   examples: checks/cloud/aws/rds/enable_performance_insights.yaml
package builtin.aws.rds.aws0133

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some cluster in input.aws.rds.clusters
	some instance in cluster.instances
	isManaged(instance)
	not instance.instance.performanceinsights.enabled.value
	res := result.new(
		""Instance does not have performance insights enabled."",
		metadata.obj_by_path(instance.instance, [""performanceinsights"", ""enabled""]),
	)
}

deny contains res if {
	some instance in input.aws.rds.instances
	isManaged(instance)
	not instance.performanceinsights.enabled.value
	res := result.new(
		""Instance does not have performance insights enabled."",
		metadata.obj_by_path(instance, [""performanceinsights"", ""enabled""]),
	)
}
"
AVD-AWS-0176,RDS IAM Database Authentication Disabled,MEDIUM,,Ensure IAM Database Authentication is enabled for RDS database instances to manage database access,rds,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/rds/enable_iam_auth.rego,"# METADATA
# title: ""RDS IAM Database Authentication Disabled""
# description: ""Ensure IAM Database Authentication is enabled for RDS database instances to manage database access""
# scope: package
# schemas:
# - input: schema[""cloud""]
# related_resources:
# - https://docs.aws.amazon.com/neptune/latest/userguide/iam-auth.html
# custom:
#   id: AWS-0176
#   long_id: aws-rds-enable-iam-auth
#   aliases:
#     - AVD-AWS-0176
#     - enable-iam-auth
#     - aws-rds-enable-iam-auth
#   provider: aws
#   service: rds
#   severity: MEDIUM
#   recommended_action: ""Modify the PostgreSQL and MySQL type RDS instances to enable IAM database authentication.""
#   input:
#     selector:
#     - type: cloud
#       subtypes:
#         - service: rds
#           provider: aws
package builtin.aws.rds.aws0176

import rego.v1

deny contains res if {
	instance := input.aws.rds.instances[_]
	instance.engine.value == [""postgres"", ""mysql""][_]
	not instance.iamauthenabled.value
	res := result.new(""Instance does not have IAM Authentication enabled"", instance.iamauthenabled)
}
"
AVD-AWS-0180,RDS Publicly Accessible,HIGH,,Ensures RDS instances and RDS Cluster instances are not launched into the public cloud.,rds,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/rds/disable_public_access.rego,"# METADATA
# title: ""RDS Publicly Accessible""
# description: ""Ensures RDS instances and RDS Cluster instances are not launched into the public cloud.""
# scope: package
# schemas:
# - input: schema[""cloud""]
# related_resources:
# - http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_VPC.html
# custom:
#   id: AWS-0180
#   long_id: aws-rds-enable-public-access
#   aliases:
#     - AVD-AWS-0180
#     - enable-public-access
#     - aws-rds-enable-public-access
#   provider: aws
#   service: rds
#   severity: HIGH
#   recommended_action: ""Remove the public endpoint from the RDS instance.""
#   input:
#     selector:
#     - type: cloud
#       subtypes:
#         - service: rds
#           provider: aws
#   examples: ""checks/cloud/aws/rds/disable_public_access.yaml""
package builtin.aws.rds.aws0180

import rego.v1

deny contains res if {
	instance := input.aws.rds.instances[_]
	instance.publicaccess.value
	res := result.new(""Instance has Public Access enabled"", instance.publicaccess)
}

deny contains res if {
	instance := input.aws.rds.clusters[_].instances[_].instance
	instance.publicaccess.value
	res := result.new(""Cluster instance has Public Access enabled"", instance.publicaccess)
}
"
AVD-AWS-0079,There is no encryption specified or encryption is disabled on the RDS Cluster.,HIGH,,"Encryption should be enabled for an RDS Aurora cluster.
When enabling encryption by setting the kms_key_id, the storage_encrypted must also be set to true.
",rds,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/rds/encrypt_cluster_storage_data.rego,"# METADATA
# title: There is no encryption specified or encryption is disabled on the RDS Cluster.
# description: |
#   Encryption should be enabled for an RDS Aurora cluster.
#   When enabling encryption by setting the kms_key_id, the storage_encrypted must also be set to true.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html
# custom:
#   id: AWS-0079
#   long_id: aws-rds-encrypt-cluster-storage-data
#   aliases:
#     - AVD-AWS-0079
#     - encrypt-cluster-storage-data
#     - aws-rds-encrypt-cluster-storage-data
#   provider: aws
#   service: rds
#   severity: HIGH
#   recommended_action: Enable encryption for RDS clusters
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: rds
#             provider: aws
#   examples: checks/cloud/aws/rds/encrypt_cluster_storage_data.yaml
package builtin.aws.rds.aws0079

import rego.v1

import data.lib.cloud.metadata
import data.lib.cloud.value

deny contains res if {
	some cluster in input.aws.rds.clusters
	isManaged(cluster)
	encryption_disabled(cluster)
	res := result.new(
		""Cluster does not have storage encryption enabled."",
		metadata.obj_by_path(cluster, [""encryption"", ""encryptstorage""]),
	)
}

deny contains res if {
	some cluster in input.aws.rds.clusters
	isManaged(cluster)
	cluster.encryption.encryptstorage.value
	without_cmk(cluster)
	res := result.new(
		""Cluster does not specify a customer managed key for storage encryption."",
		metadata.obj_by_path(cluster, [""encryption"", ""kmskeyid""]),
	)
}

encryption_disabled(cluster) if value.is_false(cluster.encryption.encryptstorage)

encryption_disabled(cluster) if not cluster.encryption.encryptstorage

without_cmk(cluster) if value.is_empty(cluster.encryption.kmskeyid)

without_cmk(cluster) if not cluster.encryption.kmskeyid
"
AVD-AWS-0080,RDS encryption has not been enabled at a DB Instance level.,HIGH,,"Encryption should be enabled for an RDS Database instances.
When enabling encryption by setting the kms_key_id.
",rds,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/rds/encrypt_instance_storage_data.rego,"# METADATA
# title: RDS encryption has not been enabled at a DB Instance level.
# description: |
#   Encryption should be enabled for an RDS Database instances.
#   When enabling encryption by setting the kms_key_id.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html
# custom:
#   id: AWS-0080
#   long_id: aws-rds-encrypt-instance-storage-data
#   aliases:
#     - AVD-AWS-0080
#     - encrypt-instance-storage-data
#     - aws-rds-encrypt-instance-storage-data
#   provider: aws
#   service: rds
#   severity: HIGH
#   recommended_action: Enable encryption for RDS instances
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: rds
#             provider: aws
#   examples: checks/cloud/aws/rds/encrypt_instance_storage_data.yaml
package builtin.aws.rds.aws0080

import rego.v1

import data.lib.cloud.metadata
import data.lib.cloud.value

deny contains res if {
	some instance in input.aws.rds.instances
	without_replication_source_arn(instance)
	encryption_disabled(instance)
	res := result.new(
		""Instance does not have storage encryption enabled."",
		metadata.obj_by_path(instance, [""encryption"", ""encryptstorage""]),
	)
}

without_replication_source_arn(instance) if value.is_empty(instance.replicationsourcearn)

without_replication_source_arn(instance) if not instance.replicationsourcearn

encryption_disabled(instance) if value.is_false(instance.encryption.encryptstorage)

encryption_disabled(instance) if not instance.encryption.encryptstorage
"
AVD-AWS-0078,Performance Insights encryption should use Customer Managed Keys,LOW,,"Amazon RDS uses the AWS managed key for your new DB instance. For complete control over KMS keys, including establishing and maintaining their key policies, IAM policies, and grants, enabling and disabling them, and rotating their cryptographic material, use a customer managed keys.
The encryption key specified in `performance_insights_kms_key_id` references a KMS ARN
",rds,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/rds/performance_insights_encryption_customer_key.rego,"# METADATA
# title: Performance Insights encryption should use Customer Managed Keys
# description: |
#   Amazon RDS uses the AWS managed key for your new DB instance. For complete control over KMS keys, including establishing and maintaining their key policies, IAM policies, and grants, enabling and disabling them, and rotating their cryptographic material, use a customer managed keys.
#   The encryption key specified in `performance_insights_kms_key_id` references a KMS ARN
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_PerfInsights.access-control.html#USER_PerfInsights.access-control.cmk-policy
#   - https://docs.aws.amazon.com/kms/latest/developerguide/concepts.html#key-mgmt
# custom:
#   id: AWS-0078
#   long_id: aws-rds-performance-insights-encryption-customer-key
#   aliases:
#     - AVD-AWS-0078
#     - performance-insights-encryption-customer-key
#     - aws-rds-performance-insights-encryption-customer-key
#   provider: aws
#   service: rds
#   severity: LOW
#   recommended_action: Use Customer Managed Keys to encrypt Performance Insights data
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: rds
#             provider: aws
#   examples: checks/cloud/aws/rds/performance_insights_encryption_customer_key.yaml
package builtin.aws.rds.aws0078

import rego.v1

import data.lib.cloud.value

deny contains res if {
	some cluster in input.aws.rds.clusters
	some instance in cluster.instances
	kms_key_not_used(instance.instance)
	res := result.new(
		""Cluster instance Performance Insights enctyption does not use a customer-managed KMS key."",
		instance.instance,
	)
}

deny contains res if {
	some instance in input.aws.rds.instances
	kms_key_not_used(instance)
	res := result.new(
		""Instance Performance Insights enctyption does not use a customer-managed KMS key."",
		instance,
	)
}

kms_key_not_used(instance) if {
	isManaged(instance)
	instance.performanceinsights.enabled.value
	perfomance_insights_kms_key_id_missed(instance)
}

perfomance_insights_kms_key_id_missed(instance) if value.is_empty(instance.performanceinsights.kmskeyid)

perfomance_insights_kms_key_id_missed(instance) if not instance.performanceinsights.kmskeyid
"
AVD-AWS-0083,Missing description for security group/security group rule.,LOW,,"Security groups and security group rules should include a description for auditing purposes.
Simplifies auditing, debugging, and managing security groups.
",redshift,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/redshift/add_description_to_security_group.rego,"# METADATA
# title: Missing description for security group/security group rule.
# description: |
#   Security groups and security group rules should include a description for auditing purposes.
#   Simplifies auditing, debugging, and managing security groups.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html
# custom:
#   id: AWS-0083
#   long_id: aws-redshift-add-description-to-security-group
#   aliases:
#     - AVD-AWS-0083
#     - add-description-to-security-group
#     - aws-redshift-add-description-to-security-group
#   provider: aws
#   service: redshift
#   severity: LOW
#   recommended_action: Add descriptions for all security groups and rules
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: redshift
#             provider: aws
#   examples: checks/cloud/aws/redshift/add_description_to_security_group.yaml
package builtin.aws.redshift.aws0083

import rego.v1

import data.lib.cloud.metadata
import data.lib.cloud.value

deny contains res if {
	some group in input.aws.redshift.securitygroups
	isManaged(group)
	without_description(group)
	res := result.new(
		""Security group has no description."",
		metadata.obj_by_path(group, [""description""]),
	)
}

deny contains res if {
	some group in input.aws.redshift.securitygroups
	isManaged(group)
	group.description.value == ""Managed by Terraform""
	res := result.new(
		""Security group explicitly uses the default description."",
		group.description,
	)
}

without_description(group) if value.is_empty(group.description)

without_description(group) if not group.description
"
AVD-AWS-0077,RDS Cluster and RDS instance should have backup retention longer than default 1 day,MEDIUM,,"RDS backup retention for clusters defaults to 1 day, this may not be enough to identify and respond to an issue. Backup retention periods should be set to a period that is a balance on cost and limiting risk.
",rds,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/rds/specify_backup_retention.rego,"# METADATA
# title: RDS Cluster and RDS instance should have backup retention longer than default 1 day
# description: |
#   RDS backup retention for clusters defaults to 1 day, this may not be enough to identify and respond to an issue. Backup retention periods should be set to a period that is a balance on cost and limiting risk.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithAutomatedBackups.html#USER_WorkingWithAutomatedBackups.BackupRetention
# custom:
#   id: AWS-0077
#   long_id: aws-rds-specify-backup-retention
#   aliases:
#     - AVD-AWS-0077
#     - specify-backup-retention
#     - aws-rds-specify-backup-retention
#   provider: aws
#   service: rds
#   severity: MEDIUM
#   recommended_action: Explicitly set the retention period to greater than the default
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: rds
#             provider: aws
#   examples: checks/cloud/aws/rds/specify_backup_retention.yaml
package builtin.aws.rds.aws0077

import rego.v1

import data.lib.cloud.value

deny contains res if {
	some cluster in input.aws.rds.clusters
	has_low_backup_retention_period(cluster)
	res := result.new(
		""Cluster instance has very low backup retention period."",
		cluster.backupretentionperioddays,
	)
}

deny contains res if {
	some instance in input.aws.rds.instances
	has_low_backup_retention_period(instance)
	res := result.new(
		""Instance has very low backup retention period."",
		instance.backupretentionperioddays,
	)
}

has_low_backup_retention_period(instance) if {
	isManaged(instance)
	without_replication_source(instance)
	value.less_than(instance.backupretentionperioddays, 2)
}

without_replication_source(instance) if value.is_empty(instance.replicationsourcearn)

without_replication_source(instance) if not instance.replicationsourcearn
"
AVD-AWS-0084,Redshift clusters should use at rest encryption,HIGH,,"Redshift clusters that contain sensitive data or are subject to regulation should be encrypted at rest to prevent data leakage should the infrastructure be compromised.
",redshift,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/redshift/encryption_customer_key.rego,"# METADATA
# title: Redshift clusters should use at rest encryption
# description: |
#   Redshift clusters that contain sensitive data or are subject to regulation should be encrypted at rest to prevent data leakage should the infrastructure be compromised.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/redshift/latest/mgmt/working-with-db-encryption.html
# custom:
#   id: AWS-0084
#   long_id: aws-redshift-encryption-customer-key
#   aliases:
#     - AVD-AWS-0084
#     - encryption-customer-key
#     - aws-redshift-encryption-customer-key
#   provider: aws
#   service: redshift
#   severity: HIGH
#   recommended_action: Enable encryption using CMK
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: redshift
#             provider: aws
#   examples: checks/cloud/aws/redshift/encryption_customer_key.yaml
package builtin.aws.redshift.aws0084

import rego.v1

import data.lib.cloud.value

deny contains res if {
	some cluster in input.aws.redshift.clusters
	is_not_encrypted(cluster)
	res := result.new(
		""Cluster does not have encryption enabled."",
		cluster.encryption,
	)
}

deny contains res if {
	some cluster in input.aws.redshift.clusters
	cluster.encryption.enabled.value
	without_cmk(cluster)
	res := result.new(
		""Cluster does not use a customer managed encryption key."",
		cluster.encryption,
	)
}

is_not_encrypted(cluster) if value.is_false(cluster.encryption.enabled)

is_not_encrypted(cluster) if not cluster.encryption.enabled

without_cmk(cluster) if value.is_empty(cluster.encryption.kmskeyid)

without_cmk(cluster) if not cluster.encryption.kmskeyid
"
AVD-AWS-0085,AWS Classic resource usage.,CRITICAL,,"AWS Classic resources run in a shared environment with infrastructure owned by other AWS customers. You should run
resources in a VPC instead.
",redshift,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/redshift/no_classic_resources.rego,"# METADATA
# title: AWS Classic resource usage.
# description: |
#   AWS Classic resources run in a shared environment with infrastructure owned by other AWS customers. You should run
#   resources in a VPC instead.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-classic-platform.html
# custom:
#   id: AWS-0085
#   long_id: aws-redshift-no-classic-resources
#   aliases:
#     - AVD-AWS-0085
#     - no-classic-resources
#     - aws-redshift-no-classic-resources
#   provider: aws
#   service: redshift
#   severity: CRITICAL
#   recommended_action: Switch to VPC resources
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: redshift
#             provider: aws
#   examples: checks/cloud/aws/redshift/no_classic_resources.yaml
package builtin.aws.redshift.aws0085

import rego.v1

deny contains res if {
	some group in input.aws.redshift.securitygroups
	res := result.new(
		""Classic resources should not be used."",
		group,
	)
}
"
