timestamp,llm_type,llm_model,template_path,row_number,iteration_number,error_stage,stage_attempt_count,next_feedback_level,error_message,resource_name
4/5/2025 18:59,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_83_update_5_template_20250504_185230.yaml,83,5,deployment,1,simple,"Resource handler returned message: ""Principal ID is malformed. Verify the ID and try again. (Service: Ram, Status Code: 400, Request ID: 6ceb29e8-93d5-46fb-8de6-7d308ab83668) (SDK Attempt Count: 1)"" (RequestToken: 7e37fe8d-c942-4963-b4ca-45c6e7b641ec, HandlerErrorCode: InvalidRequest)",ResourceShare
4/5/2025 19:01,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_83_update_6_template_20250504_185957.yaml,83,6,syntax_validation,3,moderate,'TransitGateway' dependency already enforced by a 'GetAtt' at 'Resources/ResourceShare/Properties/ResourceArns/0',ResourceShare
4/5/2025 19:07,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_83_update_7_template_20250504_190101.yaml,83,7,deployment,2,moderate,"Resource handler returned message: ""The resource you are attempting to share can only be shared within your AWS Organization. This error may also occur if you have not enabled sharing with your AWS organization, or that onboarding process is still in progress. (Service: Ram, Status Code: 400, Request ID: c001dfec-20e7-429e-ae35-0e7a0ca6a740) (SDK Attempt Count: 1)"" (RequestToken: fa6839cb-41ed-07cb-db13-82442f6bd88e, HandlerErrorCode: InvalidRequest)",ResourceShare
4/5/2025 19:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_83_update_8_template_20250504_190705.yaml,83,8,deployment,3,moderate,"Resource handler returned message: ""Principal ID is malformed. Verify the ID and try again. (Service: Ram, Status Code: 400, Request ID: c19395c6-ab23-4d81-a918-3b96dc583f12) (SDK Attempt Count: 1)"" (RequestToken: e667e776-600d-b8b9-45fc-4822e7355b5a, HandlerErrorCode: InvalidRequest)",ResourceShare
5/5/2025 6:47,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_1_template_20250505_064445.yaml,87,1,deployment,0,simple,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [ServiceRoleArn] must have values,
5/5/2025 6:51,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_2_template_20250505_064742.yaml,87,2,syntax_validation,0,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,LambdaArtifactsBucket
5/5/2025 6:53,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_3_template_20250505_065110.yaml,87,3,syntax_validation,1,simple,"'public-read' is not one of ['AuthenticatedRead', 'AwsExecRead', 'BucketOwnerFullControl', 'BucketOwnerRead', 'LogDeliveryWrite', 'Private', 'PublicRead', 'PublicReadWrite']",LambdaArtifactsBucket
5/5/2025 6:53,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_3_template_20250505_065110.yaml,87,3,syntax_validation,1,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,LambdaArtifactsBucket
5/5/2025 6:56,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_4_template_20250505_065306.yaml,87,4,syntax_validation,2,moderate,"'public-read' is not one of ['AuthenticatedRead', 'AwsExecRead', 'BucketOwnerFullControl', 'BucketOwnerRead', 'LogDeliveryWrite', 'Private', 'PublicRead', 'PublicReadWrite']",LambdaArtifactsBucket
5/5/2025 6:56,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_4_template_20250505_065306.yaml,87,4,syntax_validation,2,moderate,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,LambdaArtifactsBucket
5/5/2025 6:57,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_5_template_20250505_065647.yaml,87,5,deployment,1,simple,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [ServiceRoleArn] must have values,
5/5/2025 6:59,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_6_template_20250505_065745.yaml,87,6,deployment,2,moderate,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [ServiceRoleArn] must have values,
5/5/2025 7:01,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_7_template_20250505_065905.yaml,87,7,syntax_validation,3,moderate,"'Fn::Not' does not match any of the regexes: '^(ForAnyValue:|ForAllValues:)?(Not)?IpAddress(Exists)?(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?Arn(Not)?Equals(Exists)?(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?Arn(Not)?Like(Exists)?(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?Bool(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?Date(Less|Greater)Than(Equals)?(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?Date(Not)?Equals(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?Null(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?Numeric(Less|Greater)Than(Equals)?(Exists)?(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?Numeric(Not)?Equals(Exists)?(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?String(Not)?Equals(IgnoreCase)?(Exists)?(IfExists)?$', '^(ForAnyValue:|ForAllValues:)?String(Not)?Like(Exists)?(IfExists)?$'",LambdaArtifactsKey
5/5/2025 7:02,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_8_template_20250505_070119.yaml,87,8,syntax_validation,4,moderate,Condition HasServiceRole not used,HasServiceRole
5/5/2025 7:03,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_9_template_20250505_070215.yaml,87,9,yaml_validation,0,simple,Line 64: wrong indentation: expected 14 but found 16,
5/5/2025 7:04,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_10_template_20250505_070304.yaml,87,10,yaml_validation,1,simple,Line 64: wrong indentation: expected 14 but found 16,
5/5/2025 7:07,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_87_update_11_template_20250505_070403.yaml,87,11,deployment,3,moderate,"Resource handler returned message: ""Policy contains a statement with one or more invalid principals. (Service: Kms, Status Code: 400, Request ID: 7c7ebafa-ae8e-4d90-850f-c7289a5b0905) (SDK Attempt Count: 1)"" (RequestToken: 3f0e21d6-a22f-cb2f-0a17-6800613b0807, HandlerErrorCode: InvalidRequest)",LambdaArtifactsKey
4/5/2025 19:57,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_1_template_20250504_195435.yaml,89,1,syntax_validation,0,simple,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',CISStandard
4/5/2025 19:57,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_1_template_20250504_195435.yaml,89,1,syntax_validation,0,simple,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',AWSFoundationalStandard
4/5/2025 19:57,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_1_template_20250504_195435.yaml,89,1,syntax_validation,0,simple,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',PCIStandard
4/5/2025 19:58,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_2_template_20250504_195731.yaml,89,2,syntax_validation,1,simple,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',CISStandard
4/5/2025 19:58,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_2_template_20250504_195731.yaml,89,2,syntax_validation,1,simple,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',AWSFoundationalStandard
4/5/2025 19:58,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_2_template_20250504_195731.yaml,89,2,syntax_validation,1,simple,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',PCIStandard
4/5/2025 19:59,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_3_template_20250504_195844.yaml,89,3,syntax_validation,2,moderate,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',CISStandard
4/5/2025 19:59,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_3_template_20250504_195844.yaml,89,3,syntax_validation,2,moderate,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',AWSFoundationalStandard
4/5/2025 19:59,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_3_template_20250504_195844.yaml,89,3,syntax_validation,2,moderate,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',PCIStandard
4/5/2025 20:03,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_4_template_20250504_195934.yaml,89,4,deployment,0,simple,"Resource handler returned message: ""ResourceConflictException: ResourceConflictException: Standards is already enabled"" (RequestToken: ae2a7722-ef6e-bb3c-e4c1-f20a51264ed2, HandlerErrorCode: AlreadyExists)",AWSFoundationalStandard
4/5/2025 20:03,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_4_template_20250504_195934.yaml,89,4,deployment,0,simple,"Resource handler returned message: ""ResourceConflictException: ResourceConflictException: Standards is already enabled"" (RequestToken: 71cb879f-fcf3-1eff-1dee-93f84e158a38, HandlerErrorCode: AlreadyExists)",CISStandard
4/5/2025 20:03,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_4_template_20250504_195934.yaml,89,4,deployment,0,simple,Resource creation cancelled,PCIStandard
4/5/2025 20:04,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_5_template_20250504_200301.yaml,89,5,syntax_validation,3,moderate,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',CISStandardSubscription
4/5/2025 20:04,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_5_template_20250504_200301.yaml,89,5,syntax_validation,3,moderate,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',AWSFoundationalStandardSubscription
4/5/2025 20:04,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_5_template_20250504_200301.yaml,89,5,syntax_validation,3,moderate,Resource type 'AWS::SecurityHub::StandardsSubscription' does not exist in 'us-east-1',PCIStandardSubscription
4/5/2025 20:07,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_6_template_20250504_200402.yaml,89,6,deployment,1,simple,"Resource handler returned message: ""ResourceConflictException: ResourceConflictException: Standards is already enabled"" (RequestToken: 43e04ce1-1cf6-4ac9-e5f7-39b61623841f, HandlerErrorCode: AlreadyExists)",AWSFoundationalStandard
4/5/2025 20:07,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_6_template_20250504_200402.yaml,89,6,deployment,1,simple,"Resource handler returned message: ""InvalidInputException: Invalid StandardsSubscriptionRequest(s): [{""standardsArn"":""arn:aws:securityhub:::standards/cis-aws-foundations-benchmark/v/1.4.0""}] (Service: SecurityHub, Status Code: 400, Request ID: 0e3311ad-6b2c-4856-9ccc-ff80897893d7) (SDK Attempt Count: 1)"" (RequestToken: 5bb4eb3f-3244-b188-161a-7b6d65541d2e, HandlerErrorCode: InvalidRequest)",CISStandard
4/5/2025 20:07,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_6_template_20250504_200402.yaml,89,6,deployment,1,simple,"Resource handler returned message: ""InvalidInputException: Invalid StandardsSubscriptionRequest(s): [{""standardsArn"":""arn:aws:securityhub:::standards/pci-dss/v/3.2.1""}] (Service: SecurityHub, Status Code: 400, Request ID: b69f8324-3907-4a4e-ac0d-fe531452fe19) (SDK Attempt Count: 2)"" (RequestToken: 65ddb8e0-56c9-4757-4dd2-ce901f99bb3d, HandlerErrorCode: InvalidRequest)",PCIStandard
4/5/2025 20:11,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_7_template_20250504_200745.yaml,89,7,deployment,2,moderate,"Resource handler returned message: ""ResourceConflictException: ResourceConflictException: Standards is already enabled"" (RequestToken: 64ddf6bd-f1a4-40a4-9e6b-2ca680fa7734, HandlerErrorCode: AlreadyExists)",AWSFoundationalStandard
4/5/2025 20:11,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_7_template_20250504_200745.yaml,89,7,deployment,2,moderate,Resource creation cancelled,PCIStandard
4/5/2025 20:11,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_7_template_20250504_200745.yaml,89,7,deployment,2,moderate,Resource creation cancelled,CISStandard
4/5/2025 20:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_8_template_20250504_201131.yaml,89,8,deployment,3,moderate,Received response status [FAILED] from custom resource. Message returned: See the details in CloudWatch Log Stream: 2025/05/04/[$LATEST]2cfc437078af4462b4563f6f4ba45e81 (RequestId: fde5727b-d48f-4833-872f-c91f8e2a09fb),AWSFoundationalStandard
4/5/2025 20:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_8_template_20250504_201131.yaml,89,8,deployment,3,moderate,Received response status [FAILED] from custom resource. Message returned: See the details in CloudWatch Log Stream: 2025/05/04/[$LATEST]a101111df1dc4423a8ca5eb402540ed0 (RequestId: 37fefa2b-f751-4c4b-ad20-5a652ee1f7cf),CISStandard
4/5/2025 20:13,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_8_template_20250504_201131.yaml,89,8,deployment,3,moderate,Received response status [FAILED] from custom resource. Message returned: See the details in CloudWatch Log Stream: 2025/05/04/[$LATEST]d28b689b32fa4dcd8b9f944e910d0e25 (RequestId: 3ce284f4-bde7-4da7-a579-53dc5fac9d12),PCIStandard
4/5/2025 20:15,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_9_template_20250504_201338.yaml,89,9,yaml_validation,0,simple,"Line 98: too many spaces inside braces
Line 98: too many spaces inside braces
Line 107: too many spaces inside braces
Line 107: too many spaces inside braces
Line 116: too many spaces inside braces
Line 116: too many spaces inside braces",
4/5/2025 20:20,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_10_template_20250504_201513.yaml,89,10,yaml_validation,1,simple,"Line 90: too many spaces inside braces
Line 90: too many spaces inside braces
Line 99: too many spaces inside braces
Line 99: too many spaces inside braces
Line 108: too many spaces inside braces
Line 108: too many spaces inside braces",
4/5/2025 20:23,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_89_update_11_template_20250504_202016.yaml,89,11,yaml_validation,2,moderate,"Line 90: too many spaces inside braces
Line 90: too many spaces inside braces
Line 99: too many spaces inside braces
Line 99: too many spaces inside braces
Line 108: too many spaces inside braces
Line 108: too many spaces inside braces",
4/5/2025 20:30,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_1_template_20250504_202523.yaml,90,1,deployment,0,simple,"Resource handler returned message: ""Policy arn:aws:iam::aws:policy/EC2ImageBuilderAccess does not exist or is not attachable. (Service: Iam, Status Code: 404, Request ID: ac64b28b-f4f9-4aea-bec1-8490a088c6af) (SDK Attempt Count: 1)"" (RequestToken: 041a3390-318e-a969-5e73-cb01382476de, HandlerErrorCode: NotFound)",ImageBuilderServiceRole
4/5/2025 20:30,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_1_template_20250504_202523.yaml,90,1,deployment,0,simple,Resource creation cancelled,InstanceProfile
4/5/2025 20:31,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_2_template_20250504_203016.yaml,90,2,syntax_validation,0,simple,'HasSNSTopic' is not one of [],InfrastructureConfig
4/5/2025 20:34,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_3_template_20250504_203158.yaml,90,3,deployment,1,simple,"Resource handler returned message: ""Policy arn:aws:iam::aws:policy/EC2ImageBuilderAccess does not exist or is not attachable. (Service: Iam, Status Code: 404, Request ID: cc1f33c7-77d2-4d55-a5c4-598308c12fea) (SDK Attempt Count: 1)"" (RequestToken: b5aa4a98-6f16-caa6-34bc-0338be7bc144, HandlerErrorCode: NotFound)",ImageBuilderServiceRole
4/5/2025 20:34,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_3_template_20250504_203158.yaml,90,3,deployment,1,simple,Resource creation cancelled,InstanceProfile
4/5/2025 20:35,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_4_template_20250504_203414.yaml,90,4,syntax_validation,1,simple,'InstanceProfileName' is not one of ['Arn'] in ['us-east-1'],InfrastructureConfig
4/5/2025 20:38,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_5_template_20250504_203553.yaml,90,5,deployment,2,moderate,"Resource handler returned message: ""Policy arn:aws:iam::aws:policy/EC2ImageBuilderAccess does not exist or is not attachable. (Service: Iam, Status Code: 404, Request ID: 201291ea-8728-4a12-92f8-719fd7650e56) (SDK Attempt Count: 1)"" (RequestToken: 09f21fff-4835-d46e-8d4f-9c6fb205b1b0, HandlerErrorCode: NotFound)",ImageBuilderServiceRole
4/5/2025 20:38,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_5_template_20250504_203553.yaml,90,5,deployment,2,moderate,Resource creation cancelled,InstanceProfile
4/5/2025 20:39,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_6_template_20250504_203814.yaml,90,6,syntax_validation,2,moderate,'EC2InstanceRole' dependency already enforced by a 'Ref' at 'Resources/InstanceProfile/Properties/Roles/0',InstanceProfile
4/5/2025 20:39,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_6_template_20250504_203814.yaml,90,6,syntax_validation,2,moderate,'InstanceProfile' dependency already enforced by a 'GetAtt' at 'Resources/InfrastructureConfig/Properties/InstanceProfileName',InfrastructureConfig
4/5/2025 20:41,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_7_template_20250504_203911.yaml,90,7,deployment,3,moderate,"Resource handler returned message: ""Policy arn:aws:iam::aws:policy/EC2ImageBuilderCrossAccountAccess does not exist or is not attachable. (Service: Iam, Status Code: 404, Request ID: 33af0221-9c97-417c-a17c-cf315c341a52) (SDK Attempt Count: 1)"" (RequestToken: 3c01ee2b-99fb-5127-f64b-a24ec70d2341, HandlerErrorCode: NotFound)",ImageBuilderServiceRole
4/5/2025 20:41,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_7_template_20250504_203911.yaml,90,7,deployment,3,moderate,Resource creation cancelled,InstanceProfile
4/5/2025 20:41,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_7_template_20250504_203911.yaml,90,7,deployment,3,moderate,Internal Failure,InfrastructureConfig
4/5/2025 20:46,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_8_template_20250504_204133.yaml,90,8,deployment,4,moderate,"Resource handler returned message: ""Policy arn:aws:iam::aws:policy/EC2ImageBuilderServiceRolePolicy does not exist or is not attachable. (Service: Iam, Status Code: 404, Request ID: 032b35ef-34ac-4de6-9baa-11a7912c2d0c) (SDK Attempt Count: 1)"" (RequestToken: 01b7c1d8-5809-e1f8-8686-6446a59ebc66, HandlerErrorCode: NotFound)",ImageBuilderServiceRole
4/5/2025 20:46,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_8_template_20250504_204133.yaml,90,8,deployment,4,moderate,Resource creation cancelled,InstanceProfile
4/5/2025 20:46,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_8_template_20250504_204133.yaml,90,8,deployment,4,moderate,Resource creation cancelled,InfrastructureConfig
4/5/2025 20:47,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_90_update_9_template_20250504_204612.yaml,90,9,syntax_validation,3,moderate,'InstanceProfile' dependency already enforced by a 'Ref' at 'Resources/InfrastructureConfig/Properties/InstanceProfileName',InfrastructureConfig
4/5/2025 20:55,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_1_template_20250504_205318.yaml,91,1,yaml_validation,0,simple,Line 48: wrong indentation: expected 8 but found 10,
4/5/2025 20:56,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_2_template_20250504_205513.yaml,91,2,yaml_validation,1,simple,Line 48: wrong indentation: expected 8 but found 10,
4/5/2025 20:58,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_3_template_20250504_205653.yaml,91,3,yaml_validation,2,moderate,Line 48: wrong indentation: expected 8 but found 10,
4/5/2025 21:00,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_4_template_20250504_205824.yaml,91,4,yaml_validation,3,moderate,Line 48: wrong indentation: expected 8 but found 10,
4/5/2025 21:06,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_5_template_20250504_210044.yaml,91,5,yaml_validation,4,moderate,"Line 48: wrong indentation: expected 8 but found 10
Line 50: wrong indentation: expected 14 but found 12",
4/5/2025 21:07,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_6_template_20250504_210616.yaml,91,6,yaml_validation,5,moderate,Line 48: wrong indentation: expected 8 but found 10,
4/5/2025 21:08,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_7_template_20250504_210727.yaml,91,7,yaml_validation,6,advanced,"Line 48: wrong indentation: expected 8 but found 10
Line 50: wrong indentation: expected 14 but found 12",
5/5/2025 5:06,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_8_template_20250505_045522.yaml,91,8,deployment,0,simple,"Resource handler returned message: ""Conditions do not apply to combination of actions and resources in statement (Service: S3, Status Code: 400, Request ID: HHRDKJMSFBNSX4Y4, Extended Request ID: /PXY9LnbApp80T6PRAJxcPbcXKBV9A6hG9DIXZwnAEkGDtflhmOMXitY7Vw8qNFkanvHo0aj/FBdeLlGKeJZ0bI2VF1fbpoc) (SDK Attempt Count: 1)"" (RequestToken: d819cddc-29e0-50b2-3ea0-b101afcae267, HandlerErrorCode: GeneralServiceException)",BucketPolicy
5/5/2025 5:16,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_9_template_20250505_050601.yaml,91,9,deployment,1,simple,"Resource handler returned message: ""Conditions do not apply to combination of actions and resources in statement (Service: S3, Status Code: 400, Request ID: YDWJGGC1J2827ZBF, Extended Request ID: ZjpS2fD0Cmknt8YQww9FIlUUK1u3zNfCadAzZmbUIVmK+XlEw/G0eEZ+7JSbCrLSAZkGCPi+EAY=) (SDK Attempt Count: 1)"" (RequestToken: d0e04885-3966-48c0-3a15-0e64fda3ecef, HandlerErrorCode: GeneralServiceException)",BucketPolicy
5/5/2025 5:27,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_91_update_10_template_20250505_051650.yaml,91,10,deployment,2,moderate,"Resource handler returned message: ""Conditions do not apply to combination of actions and resources in statement (Service: S3, Status Code: 400, Request ID: 7M73XA644BHF98YM, Extended Request ID: iVusM3OW1ETbAzoDpxz1FUpj+xIitBOhZrBwpucaQjXg83K7mzPeoHHn0g1AbLnG2tEQA0KY17Y=) (SDK Attempt Count: 1)"" (RequestToken: a36ef207-7cc8-2aa4-a789-021d86ab4f46, HandlerErrorCode: GeneralServiceException)",BucketPolicy
5/5/2025 7:12,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_92_update_1_template_20250505_071013.yaml,92,1,syntax_validation,0,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,LogsBucket
5/5/2025 7:12,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_92_update_1_template_20250505_071013.yaml,92,1,syntax_validation,0,simple,'WebServer' dependency already enforced by a 'Ref' at 'Resources/NginxInstallation/Properties/Targets/0/Values/0',NginxInstallation
5/5/2025 7:14,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_92_update_2_template_20250505_071237.yaml,92,2,syntax_validation,1,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,LogsBucket
5/5/2025 7:14,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_92_update_2_template_20250505_071237.yaml,92,2,syntax_validation,1,simple,Resource type 'AWS::SSM::Parameter::Value<AWS::EC2::Image::Id>' does not exist in 'us-east-1',LatestAmi
5/5/2025 7:14,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_92_update_2_template_20250505_071237.yaml,92,2,syntax_validation,1,simple,Additional properties are not allowed ('Default' was unexpected),LatestAmi
5/5/2025 7:15,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_92_update_3_template_20250505_071407.yaml,92,3,syntax_validation,2,moderate,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,LogsBucket
5/5/2025 7:15,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_92_update_3_template_20250505_071407.yaml,92,3,syntax_validation,2,moderate,'WebServer' dependency already enforced by a 'Ref' at 'Resources/NginxInstallation/Properties/Targets/0/Values/0',NginxInstallation
5/5/2025 7:24,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_93_update_1_template_20250505_071853.yaml,93,1,syntax_validation,0,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,LogsBucket
5/5/2025 7:27,deepseek,deepseek-reasoner,llm_generated_data/template/iterative/deepseek/deepseek-reasoner/row_93_update_2_template_20250505_072454.yaml,93,2,syntax_validation,1,simple,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,LogsBucket
