row_number,prompt,ground_truth_path,final_template_path,success,failure_reason,error_message,failed_at_stage,total_iterations,highest_feedback_level,coverage_percentage,accuracy_percentage
80,"We need a CloudFormation template that creates an IAM role that assumable only by the Bedrock service within the same AWS account, scoped to Bedrock agent resources (agent/*) and grant permissions to invoke any Bedrock foundation model and trigger Lambda functions for custom logic integration.",../Data/groud_truth/template/bedrock-agent-role.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_80_update_11_template_20260303_122124.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'BedrockAgentRole', 'message': ""'createagentversion' is not one of ['allowvendedlogdeliveryforresource', 'applyguardrail', 'associateagentcollaborator', 'associateagentknowledgebase', 'associatethirdpartyknowledgebase', 'batchdeleteevaluationjob', 'callwithbearertoken', 'cancelautomatedreasoningpolicybuildworkflow', 'copyblueprintstage', 'counttokens', 'createagent', 'createagentactiongroup', 'createagentalias', 'createautomatedreasoningpolicy', 'createautomatedreasoningpolicytestcase', 'createautomatedreasoningpolicyversion', 'createblueprint', 'createblueprintversion', 'createcustommodel', 'createcustommodeldeployment', 'createdataautomationproject', 'createdatasource', 'createevaluationjob', 'createflow', 'createflowalias', 'createflowversion', 'createfoundationmodelagreement', 'createguardrail', 'createguardrailversion', 'createinferenceprofile', 'createinvocation', 'createknowledgebase', 'createmarketplacemodelendpoint', 'createmodelcopyjob', 'createmodelcustomizationjob', 'createmodelevaluationjob', 'createmodelimportjob', 'createmodelinvocationjob', 'createprompt', 'createpromptrouter', 'createpromptversion', 'createprovisionedmodelthroughput', 'createsession', 'deleteagent', 'deleteagentactiongroup', 'deleteagentalias', 'deleteagentmemory', 'deleteagentversion', 'deleteautomatedreasoningpolicy', 'deleteautomatedreasoningpolicybuildworkflow', 'deleteautomatedreasoningpolicytestcase', 'deleteblueprint', 'deletecustommodel', 'deletecustommodeldeployment', 'deletedataautomationproject', 'deletedatasource', 'deleteenforcedguardrailconfiguration', 'deleteflow', 'deleteflowalias', 'deleteflowversion', 'deletefoundationmodelagreement', 'deleteguardrail', 'deleteimportedmodel', 'deleteinferenceprofile', 'deleteknowledgebase', 'deleteknowledgebasedocuments', 'deletemarketplacemodelagreement', 'deletemarketplacemodelendpoint', 'deletemodelinvocationloggingconfiguration', 'deleteprompt', 'deletepromptrouter', 'deleteprovisionedmodelthroughput', 'deleteresourcepolicy', 'deletesession', 'deregistermarketplacemodelendpoint', 'detectgeneratedcontent', 'disassociateagentcollaborator', 'disassociateagentknowledgebase', 'endsession', 'exportautomatedreasoningpolicyversion', 'generatequery', 'getagent', 'getagentactiongroup', 'getagentalias', 'getagentcollaborator', 'getagentknowledgebase', 'getagentmemory', 'getagentversion', 'getasyncinvoke', 'getautomatedreasoningpolicy', 'getautomatedreasoningpolicyannotations', 'getautomatedreasoningpolicybuildworkflow', 'getautomatedreasoningpolicybuildworkflowresultassets', 'getautomatedreasoningpolicynextscenario', 'getautomatedreasoningpolicytestcase', 'getautomatedreasoningpolicytestresult', 'getblueprint', 'getblueprintoptimizationstatus', 'getblueprintrecommendation', 'getcustommodel', 'getcustommodeldeployment', 'getdataautomationproject', 'getdataautomationstatus', 'getdatasource', 'getevaluationjob', 'getexecutionflowsnapshot', 'getflow', 'getflowalias', 'getflowexecution', 'getflowversion', 'getfoundationmodel', 'getfoundationmodelavailability', 'getguardrail', 'getimportedmodel', 'getinferenceprofile', 'getingestionjob', 'getinvocationstep', 'getknowledgebase', 'getknowledgebasedocuments', 'getmarketplacemodelendpoint', 'getmodelcopyjob', 'getmodelcustomizationjob', 'getmodelevaluationjob', 'getmodelimportjob', 'getmodelinvocationjob', 'getmodelinvocationloggingconfiguration', 'getprompt', 'getpromptrouter', 'getprovisionedmodelthroughput', 'getresourcepolicy', 'getsession', 'getusecaseformodelaccess', 'ingestknowledgebasedocuments', 'invokeagent', 'invokeautomatedreasoningpolicy', 'invokeblueprintoptimizationasync', 'invokeblueprintrecommendationasync', 'invokebuilder', 'invokedataautomation', 'invokedataautomationasync', 'invokeflow', 'invokeinlineagent', 'invokemodel', 'invokemodelwithresponsestream', 'invoketool', 'listagentactiongroups', 'listagentaliases', 'listagentcollaborators', 'listagentknowledgebases', 'listagents', 'listagentversions', 'listasyncinvokes', 'listautomatedreasoningpolicies', 'listautomatedreasoningpolicybuildworkflows', 'listautomatedreasoningpolicytestcases', 'listautomatedreasoningpolicytestresults', 'listblueprints', 'listcustommodeldeployments', 'listcustommodels', 'listdataautomationprojects', 'listdatasources', 'listenforcedguardrailsconfiguration', 'listevaluationjobs', 'listflowaliases', 'listflowexecutionevents', 'listflowexecutions', 'listflows', 'listflowversions', 'listfoundationmodelagreementoffers', 'listfoundationmodels', 'listguardrails', 'listimportedmodels', 'listinferenceprofiles', 'listingestionjobs', 'listinvocations', 'listinvocationsteps', 'listknowledgebasedocuments', 'listknowledgebases', 'listmarketplacemodelendpoints', 'listmodelcopyjobs', 'listmodelcustomizationjobs', 'listmodelevaluationjobs', 'listmodelimportjobs', 'listmodelinvocationjobs', 'listpromptrouters', 'listprompts', 'listprovisionedmodelthroughputs', 'listsessions', 'listtagsforresource', 'optimizeprompt', 'prepareagent', 'prepareflow', 'putenforcedguardrailconfiguration', 'putfoundationmodelentitlement', 'putinvocationstep', 'putmodelinvocationloggingconfiguration', 'putresourcepolicy', 'putusecaseformodelaccess', 'registermarketplacemodelendpoint', 'renderprompt', 'rerank', 'retrieve', 'retrieveandgenerate', 'startautomatedreasoningpolicybuildworkflow', 'startautomatedreasoningpolicytestworkflow', 'startflowexecution', 'startingestionjob', 'stopevaluationjob', 'stopflowexecution', 'stopingestionjob', 'stopmodelcustomizationjob', 'stopmodelinvocationjob', 'tagresource', 'untagresource', 'updateagent', 'updateagentactiongroup', 'updateagentalias', 'updateagentcollaborator', 'updateagentknowledgebase', 'updateautomatedreasoningpolicy', 'updateautomatedreasoningpolicyannotations', 'updateautomatedreasoningpolicytestcase', 'updateblueprint', 'updatecustommodeldeployment', 'updatedataautomationproject', 'updatedatasource', 'updateflow', 'updateflowalias', 'updateguardrail', 'updateknowledgebase', 'updatemarketplacemodelendpoint', 'updateprompt', 'updateprovisionedmodelthroughput', 'updatesession', 'validateflowdefinition']"", 'line_number': 33, 'rule_description': 'Check for valid IAM Permissions', 'documentation': 'https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_elements_action.html'}]",syntax_validation,11,moderate,,
81,"We need a CloudFormation template that creates an AWS Resource Group using tag-based filters to include instances from services like EC2, RDS, SageMaker, SSM, and others.",../Data/groud_truth/template/patch-resource-group.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_81_update_15_template_20260303_122639.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'ResourceGroup', 'reason': 'Resource provider operation failed: An error occurred (InternalError) when calling the CreateGroup operation (reached max retries: 4): exception while calling resource-groups.CreateGroup: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)'}, {'resource': 'validation-stack-dfcdeb58', 'reason': 'N/A'}, {'resource': 'validation-stack-dfcdeb58', 'reason': 'N/A'}]",deployment,15,moderate,,
82,"We need a CloudFormation template that creates an encrypted S3 bucket (ALBAccessLogsBucket) with private access, enforced bucket ownership, and a 90-day retention policy to automatically delete old logs and a bucket policy allowing AWS ELB accounts and delivery.logs.amazonaws.com to write logs, ensuring compliance with AWS requirements for ALB logging while restricting public access.",../Data/groud_truth/template/alb-notebook-access-logsbucket.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_82_update_4_template_20260303_122929.yaml,True,,,,4,moderate,100.0,100.0
83,"We need a CloudFormation template that creates an AWS Transit Gateway (TGW) and a Resource Access Manager (RAM) resource share to centralize and simplify network connectivity across multiple VPCs and AWS accounts. The template should:

Deploy a Transit Gateway with predefined BGP settings (ASN 65000), automatic attachment acceptance, and default route propagation/association for seamless cross-VPC routing.

Share the Transit Gateway to AWS account with if of (644519422710) to enable cross-account network connectivity without manual resource duplication.

Export the Transit Gateway ID and Resource Share ID with stack-specific names for integration with VPC attachments or other networking components.",../Data/groud_truth/template/tgw.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_83_update_5_template_20260303_123133.yaml,True,,,,5,moderate,100.0,100.0
84,We need a CloudFormation template that creates an AWS Macie session to enable automated sensitive data discovery and security monitoring across AWS accounts.,../Data/groud_truth/template/macie.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_84_update_11_template_20260303_123343.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'MacieSession', 'message': ""Resource type 'AWS::Macie2::Macie' does not exist in 'us-east-1'"", 'line_number': 6, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}]",syntax_validation,11,moderate,,
85,We need a CloudFormation template that creates a secure and cost-optimized S3 bucket for storing CloudWatch export data with configurable versioning and automated lifecycle management. ,../Data/groud_truth/template/CloudWatch2S3-bucket.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_85_update_4_template_20260303_123450.yaml,True,,,,4,moderate,100.0,100.0
86,We need a CloudFormation template that creates an AWS GuardDuty detector to enable continuous security monitoring for malicious activity in EC2 instances. ,../Data/groud_truth/template/guardduty.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_86_update_1_template_20260303_123508.yaml,True,,,,1,,100.0,100.0
87,"We need a CloudFormation template that creates an S3 bucket for Lambda artifacts and a KMS key for encryption. The template should:

Provision a publicly accessible S3 bucket and enabling easy distribution of Lambda deployment packages or static assets. 

Define a customer-managed KMS key with automatic rotation and granular IAM policies to allow administration/usage by the root account and an imported service role.

Create a KMS key alias for simplified key referencing.",../Data/groud_truth/template/essentials.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_87_update_7_template_20260303_123933.yaml,True,,,,7,moderate,100.0,100.0
88,"We need a CloudFormation template that creates an IAM role for AWS Service Catalog to enable secure provisioning and management of S3 and Lambda resources. The template should:

Define a role assumable by Service Catalog, with pre-attached managed policies for full S3 access and basic Lambda execution.

Grant granular permissions for Service Catalog operations (e.g., provisioning products), IAM role/policy management, Lambda function lifecycle actions, CloudFormation stack operations, and SNS integration to support end-to-end resource deployment workflows.",../Data/groud_truth/template/sc-s3-launchrole.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_88_update_4_template_20260303_124230.yaml,True,,,,4,moderate,100.0,100.0
89,We need a CloudFormation template that creates an AWS Security Hub resource that enables default standards and turns on consolidated control findings.,../Data/groud_truth/template/security-hub.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_89_update_11_template_20260303_124458.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'SecurityHubResource', 'message': ""[{'Key': 'Name', 'Value': {'Fn::Sub': '${AWS::StackName}-SecurityHub'}}] is not of type 'object'"", 'line_number': 8, 'rule_description': 'Checks resource property values with Primitive Types for values that match those types.', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#type'}, {'resource': 'SecurityHubArn', 'message': ""'Arn' is not one of ['ARN', 'SubscribedAt'] in ['us-east-1']"", 'line_number': 15, 'rule_description': 'Make sure that output values have a type of string', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/outputs-section-structure.html'}]",syntax_validation,11,moderate,,
90,"We need a CloudFormation template that creates AWS resources for EC2 Image Builder to automate the creation, management, and logging of secure AMIs (Amazon Machine Images). The template should:

Define an IAM role and instance profile with permissions for Systems Manager (SSM) and Image Builder operations, enabling EC2 instances to be managed and tagged during image creation.

Provision an S3 bucket with public access controls disabled for storing image build logs, tagged with an owner email (u12345678@anu.edu.au) for accountability.

Attach a managed IAM policy granting read/write access to the logs bucket and basic S3 listing permissions, ensuring Image Builder can store and retrieve log data securely.",../Data/groud_truth/template/ec2-image-builder.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_90_update_1_template_20260303_124505.yaml,True,,,,1,,75.0,75.0
91,"We need a CloudFormation template that creates a S3 bucket for storing VPC flow logs with automated lifecycle management and strict access controls. The template should:

Provision an S3 bucket with AES256 encryption, optional custom naming, and versioning (enabled/suspended via parameter) to securely store network traffic logs.

Define parameter-driven lifecycle rules to transition logs to cost-effective storage classes (e.g., Glacier) after a specified number of days (default: 30) and delete them after a configurable retention period (default: 365,000 days), balancing compliance and cost optimization.

Attach a bucket policy allowing only the delivery.logs.amazonaws.com service to write logs with bucket-owner-full-control ACLs, ensuring secure log ingestion for VPC flow monitoring.",../Data/groud_truth/template/bucket_for_vpc.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_91_update_17_template_20260303_125153.yaml,False,max_stage_error_attempts_exceeded,"Line 43: syntax error: expected ',' or ']', but got '-' (syntax)
Line 44: cannot infer indentation: unexpected token
Line 45: cannot infer indentation: unexpected token
Line 47: cannot infer indentation: unexpected token
Line 48: wrong indentation: expected 52 but found 4
Line 48: cannot infer indentation: unexpected token
Line 49: cannot infer indentation: unexpected token
Line 50: wrong indentation: expected 52 but found 6
Line 50: cannot infer indentation: unexpected token
Line 51: cannot infer indentation: unexpected token
Line 52: wrong indentation: expected 52 but found 8
Line 52: cannot infer indentation: unexpected token
Line 53: wrong indentation: expected 52 but found 10
Line 54: cannot infer indentation: unexpected token
Line 55: cannot infer indentation: unexpected token
Line 56: wrong indentation: expected 52 but found 14
Line 56: cannot infer indentation: unexpected token
Line 57: cannot infer indentation: unexpected token
Line 58: wrong indentation: expected 52 but found 14
Line 59: cannot infer indentation: unexpected token
Line 59: cannot infer indentation: unexpected token
Line 60: cannot infer indentation: unexpected token
Line 61: wrong indentation: expected 52 but found 14
Line 61: cannot infer indentation: unexpected token
Line 62: wrong indentation: expected 52 but found 16
Line 62: cannot infer indentation: unexpected token
Line 64: cannot infer indentation: unexpected token
Line 65: wrong indentation: expected 52 but found 2
Line 65: cannot infer indentation: unexpected token
Line 67: wrong indentation: expected 52 but found 0
Line 67: cannot infer indentation: unexpected token
Line 68: wrong indentation: expected 52 but found 2
Line 68: cannot infer indentation: unexpected token
Line 69: wrong indentation: expected 52 but found 4
Line 69: cannot infer indentation: unexpected token
Line 70: cannot infer indentation: unexpected token",yaml_validation,17,moderate,,
92,"We need a CloudFormation template that creates a self-configuring EC2 instance with automated Nginx installation and centralized logging using AWS Systems Manager (SSM). The template should:

Provision an EC2 instance (Linux 2) with the latest Amazon Linux AMI, an IAM role for SSM access, and permissions to read/write logs to a dedicated S3 bucket.

Automate Nginx installation via an SSM Association that executes a shell script (AWS-RunShellScript) during instance launch, ensuring the web server starts immediately.

Configure SSM logging to store command outputs in an S3 bucket with structured paths (logs/) for auditability.",../Data/groud_truth/template/BashScriptAssociation.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_92_update_14_template_20260303_130004.yaml,False,max_stage_error_attempts_exceeded,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [KeyName,S3BucketName] must have values",deployment,14,moderate,,
93,"We need a CloudFormation template that creates an auto-configuring EC2 instance with tag-driven Nginx installation and enhanced monitoring using AWS Systems Manager (SSM). The template should:

Provision an EC2 instance (Linux 2) with the latest Amazon Linux AMI, an IAM role for SSM access, and permissions to read/write logs to a dedicated S3 bucket.

Automate Nginx installation via an SSM Association that triggers on the instance tag, executing a shell script to install and start the web server, ensuring consistent configuration across tagged instances.

Configure centralized logging to an S3 bucket and integrate CloudWatch monitoring for performance insights, enabling observability of the instance and application.",../Data/groud_truth/template/BashScriptAssociationTags.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_93_update_11_template_20260303_131059.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'AWSRegionArch2AMI', 'message': ""'ami-0c55b159cbfafe1f0' does not match any of the regexes: '^[a-zA-Z0-9]+$'"", 'line_number': 126, 'rule_description': 'Check if Mappings are properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/mappings-section-structure.html'}, {'resource': 'AWSRegionArch2AMI', 'message': ""'ami-0d1cd67c26f5fca19' does not match any of the regexes: '^[a-zA-Z0-9]+$'"", 'line_number': 128, 'rule_description': 'Check if Mappings are properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/mappings-section-structure.html'}]",syntax_validation,11,moderate,,
94,"We need a CloudFormation template that creates an EC2 instance with automated OS updates, Nginx installation, and validation workflows using AWS Systems Manager (SSM) Automation. The template should:

Deploy an EC2 instance (Linux 2) with the latest Amazon Linux AMI and an IAM role granting SSM permissions for command execution, S3 log storage access, and CloudWatch monitoring.

Define a custom SSM Automation document to orchestrate a multi-step process: OS updates with reboot checks, Nginx installation, and curl-based validation of the web server, ensuring end-to-end configuration integrity.

Configure centralized logging to an S3 bucket for auditability and leverage IAM roles to enforce least-privilege access for SSM operations (e.g., associations, command execution).",../Data/groud_truth/template/BashScriptSSMAutomation.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_94_update_11_template_20260303_132127.yaml,False,max_stage_error_attempts_exceeded,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [KeyName] must have values,deployment,11,moderate,,
95,"We need a CloudFormation template that creates an EC2 instance with tag-driven automation for OS updates, Nginx installation, and validation using AWS Systems Manager (SSM). The template should:

Deploy an EC2 instance (Linux 2) with the latest Amazon Linux AMI, an IAM role for SSM access, and a tag to trigger automated workflows.

Define a custom SSM Automation document to execute a multi-step process: OS updates with reboot checks, Nginx installation, and curl-based validation of the web server, ensuring end-to-end configuration integrity.

Target instances based on the nginx: Yes tag, enabling dynamic automation for tagged resources without hardcoding instance IDs.",../Data/groud_truth/template/BashScriptSSMAutomationTags.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_95_update_14_template_20260303_133155.yaml,False,max_stage_error_attempts_exceeded,An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [KeyName] must have values,deployment,14,moderate,,
96,"We need a CloudFormation template that creates a production-ready VPC network infrastructure with one public and two private subnets, security groups, an internal Application Load Balancer (ALB), and an ECR repository for a containerized application. The template should:

Define a VPC with public subnets (internet-facing via an Internet Gateway) and private subnets (outbound access via a NAT Gateway) across three Availability Zones for high availability.

Configure security groups allowing HTTP/HTTPS, SSH, PostgreSQL, and internal VPC traffic, with broad ingress rules for simplicity during initial setup.

Deploy an internal ALB across private subnets with a default listener (port 80) returning error responses, ready for backend service integration.

Provision a private ECR repository with automated image scanning and store critical resource IDs (VPC, subnets, security groups, ALB listener) in SSM Parameter Store for cross-service referencing.",../Data/groud_truth/template/network-stack.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_96_update_1_template_20260303_133249.yaml,True,,,,1,,83.33333333333334,67.56756756756756
